Locality,Type,Rent,Area,Furnishing_Status,Bathroom,Balcony,Parking,Carpet_Area,Annual_Rent,Price,ROI (%)
kurla,0,23000,520.0,2,2.0,1.0,1.0,350.0,276000,5200000.0,5.307692307692308
kurla,2,35000,1290.0,1,2.0,4.0,1.0,775.0,420000,12900000.0,3.255813953488372
kurla,3,56000,1350.0,2,3.0,3.0,1.0,926.0,672000,13500000.0,4.977777777777778
kurla,3,75000,1000.0,0,2.0,3.0,1.0,875.0,900000,10000000.0,9.0
kurla,3,50000,1485.0,1,2.0,1.0,1.0,900.0,600000,14850000.0,4.040404040404041
kurla,2,50000,980.0,1,2.0,1.0,1.0,780.0,600000,9800000.0,6.122448979591836
kurla,2,38000,800.0,2,2.0,4.0,1.0,600.0,456000,8000000.0,5.7
kurla,2,41000,850.0,1,1.0,1.0,2.0,760.0,492000,8500000.0,5.788235294117647
kurla,2,55000,1050.0,1,2.0,1.0,1.0,750.0,660000,10500000.0,6.285714285714287
kurla,0,30000,710.0,1,2.0,1.0,0.0,475.0,360000,7100000.0,5.070422535211268
kurla,3,50000,1400.0,1,3.0,1.0,2.0,1100.0,600000,14000000.0,4.285714285714286
kurla,0,31000,600.0,1,1.0,1.0,0.0,450.0,372000,6000000.0,6.2
kurla,0,35000,750.0,1,2.0,3.0,1.0,510.0,420000,7500000.0,5.6000000000000005
kurla,2,50000,970.0,0,2.0,4.0,1.0,700.0,600000,9700000.0,6.185567010309279
kurla,2,44000,1150.0,2,2.0,1.0,1.0,750.0,528000,11500000.0,4.591304347826087
kurla,3,48000,1250.0,2,2.0,1.0,1.0,800.0,576000,12500000.0,4.6080000000000005
kurla,3,48000,1450.0,2,2.0,1.0,1.0,915.0,576000,14500000.0,3.9724137931034487
kurla,2,42000,1200.0,1,2.0,1.0,1.0,800.0,504000,12000000.0,4.2
kurla,3,53000,1100.0,1,2.0,1.0,1.0,916.0,636000,11000000.0,5.781818181818181
kurla,3,50000,1600.0,2,3.0,1.0,2.0,1200.0,600000,16000000.0,3.75
kurla,2,44500,1000.0,1,2.0,1.0,1.0,817.0,534000,10000000.0,5.34
kurla,2,40000,900.0,1,2.0,1.0,1.0,725.0,480000,9000000.0,5.333333333333334
kurla,2,40000,900.0,1,2.0,1.0,1.0,780.0,480000,9000000.0,5.333333333333334
kurla,2,40000,1200.0,1,2.0,1.0,1.0,780.0,480000,12000000.0,4.0
kurla,2,40000,1200.0,1,2.0,1.0,1.0,780.0,480000,12000000.0,4.0
kurla,3,45000,1300.0,1,2.0,1.0,1.0,900.0,540000,13000000.0,4.153846153846154
kurla,3,45000,1300.0,2,2.0,1.0,1.0,900.0,540000,13000000.0,4.153846153846154
kurla,3,55000,1400.0,2,3.0,1.0,2.0,1100.0,660000,14000000.0,4.714285714285714
kurla,3,54999,1300.0,2,3.0,1.0,2.0,1100.0,659988,13000000.0,5.076830769230769
kurla,2,40000,1200.0,2,2.0,1.0,1.0,800.0,480000,12000000.0,4.0
kurla,2,37000,1200.0,1,2.0,1.0,1.0,780.0,444000,12000000.0,3.7
kurla,2,39000,1200.0,1,2.0,1.0,1.0,780.0,468000,12000000.0,3.9
kurla,2,40000,1200.0,1,2.0,2.0,1.0,790.0,480000,12000000.0,4.0
kurla,2,40000,1200.0,1,2.0,2.0,1.0,790.0,480000,12000000.0,4.0
kurla,2,40000,1200.0,1,2.0,2.0,1.0,790.0,480000,12000000.0,4.0
kurla,2,40000,1200.0,1,2.0,2.0,1.0,790.0,480000,12000000.0,4.0
kurla,2,40000,1200.0,1,2.0,2.0,1.0,790.0,480000,12000000.0,4.0
kurla,2,40000,1200.0,1,2.0,2.0,1.0,790.0,480000,12000000.0,4.0
kurla,2,40000,1200.0,1,2.0,2.0,1.0,790.0,480000,12000000.0,4.0
kurla,2,38000,1200.0,1,2.0,1.0,1.0,760.0,456000,12000000.0,3.8
kurla,2,42000,1200.0,1,2.0,1.0,1.0,796.0,504000,12000000.0,4.2
kurla,2,41000,1200.0,1,2.0,1.0,1.0,800.0,492000,12000000.0,4.1000000000000005
kurla,2,40000,1200.0,1,2.0,1.0,1.0,750.0,480000,12000000.0,4.0
kurla,3,45000,1300.0,1,2.0,1.0,1.0,900.0,540000,13000000.0,4.153846153846154
kurla,3,50000,1600.0,2,3.0,1.0,3.0,1200.0,600000,16000000.0,3.75
kurla,2,40000,1000.0,1,2.0,1.0,1.0,780.0,480000,10000000.0,4.8
kurla,2,40000,1200.0,1,2.0,1.0,1.0,780.0,480000,12000000.0,4.0
kurla,3,55000,1500.0,2,3.0,1.0,2.0,1000.0,660000,15000000.0,4.4
kurla,2,42000,1200.0,1,3.0,1.0,1.0,950.0,504000,12000000.0,4.2
kurla,3,43000,1300.0,2,2.0,1.0,1.0,900.0,516000,13000000.0,3.969230769230769
kurla,3,55000,1400.0,2,3.0,1.0,2.0,1100.0,660000,14000000.0,4.714285714285714
kurla,2,40000,1200.0,1,2.0,1.0,1.0,780.0,480000,12000000.0,4.0
kurla,2,40000,1200.0,1,2.0,1.0,1.0,790.0,480000,12000000.0,4.0
kurla,2,40000,1200.0,1,2.0,2.0,1.0,790.0,480000,12000000.0,4.0
kurla,2,40000,1200.0,1,2.0,2.0,1.0,790.0,480000,12000000.0,4.0
kurla,2,40000,1200.0,1,2.0,2.0,1.0,790.0,480000,12000000.0,4.0
kurla,2,40000,1200.0,1,2.0,2.0,1.0,790.0,480000,12000000.0,4.0
kurla,2,40000,1200.0,1,2.0,2.0,1.0,790.0,480000,12000000.0,4.0
kurla,2,40000,1200.0,1,2.0,2.0,1.0,790.0,480000,12000000.0,4.0
kurla,2,43000,1200.0,1,2.0,1.0,1.0,754.0,516000,12000000.0,4.3
kurla,2,38000,1200.0,2,2.0,1.0,1.0,754.0,456000,12000000.0,3.8
kurla,3,42000,1200.0,2,2.0,1.0,1.0,850.0,504000,12000000.0,4.2
kurla,3,50000,1500.0,2,3.0,1.0,1.0,1200.0,600000,15000000.0,4.0
kurla,3,55000,1200.0,0,2.0,1.0,1.0,950.0,660000,12000000.0,5.5
kurla,3,47000,1200.0,2,2.0,1.0,1.0,950.0,564000,12000000.0,4.7
kurla,3,70000,1664.0,0,3.0,1.0,1.0,1170.0,840000,16640000.0,5.048076923076923
kurla,2,37500,780.0,1,2.0,2.0,1.0,680.0,450000,7800000.0,5.769230769230769
kurla,1,25000,500.0,2,1.0,1.0,2.0,384.0,300000,5000000.0,6.0
kurla,2,40000,668.0,1,2.0,2.0,1.0,568.0,480000,6680000.0,7.18562874251497
kurla,3,61500,1325.0,2,3.0,4.0,1.0,972.0,738000,13250000.0,5.569811320754717
kurla,2,45000,1060.0,0,2.0,1.0,1.0,750.0,540000,10600000.0,5.09433962264151
kurla,2,35000,700.0,2,2.0,3.0,1.0,550.0,420000,7000000.0,6.0
kurla,2,30000,700.0,2,2.0,2.0,1.0,550.0,360000,7000000.0,5.142857142857142
kurla,3,68000,1350.0,2,3.0,3.0,1.0,950.0,816000,13500000.0,6.044444444444444
kurla,2,45000,700.0,0,2.0,2.0,1.0,650.0,540000,7000000.0,7.7142857142857135
kurla,2,44000,1150.0,1,2.0,2.0,1.0,750.0,528000,11500000.0,4.591304347826087
kurla,2,43000,1200.0,1,2.0,1.0,1.0,800.0,516000,12000000.0,4.3
kurla,2,46000,1160.0,1,2.0,1.0,1.0,830.0,552000,11600000.0,4.758620689655172
kurla,2,50000,1200.0,1,2.0,2.0,1.0,800.0,600000,12000000.0,5.0
kurla,0,28500,500.0,2,2.0,2.0,1.0,375.0,342000,5000000.0,6.84
kurla,2,37000,900.0,2,2.0,3.0,1.0,700.0,444000,9000000.0,4.933333333333334
kurla,2,60000,800.0,2,2.0,2.0,1.0,750.0,720000,8000000.0,9.0
kurla,0,28000,600.0,2,1.0,1.0,1.0,450.0,336000,6000000.0,5.6000000000000005
kurla,0,28000,500.0,2,1.0,1.0,0.0,405.0,336000,5000000.0,6.72
kurla,2,55000,1241.0,1,2.0,1.0,2.0,856.0,660000,12410000.0,5.3182917002417405
kurla,3,70000,1574.0,1,3.0,3.0,2.0,1086.0,840000,15740000.0,5.336721728081321
kurla,0,29000,670.0,1,2.0,3.0,1.0,455.0,348000,6700000.0,5.1940298507462686
kurla,0,23000,400.0,2,2.0,1.0,0.0,360.0,276000,4000000.0,6.9
kurla,0,24000,525.0,2,2.0,1.0,0.0,350.0,288000,5250000.0,5.485714285714286
kurla,0,23000,525.0,2,2.0,2.0,0.0,323.0,276000,5250000.0,5.257142857142857
kurla,0,30000,645.0,1,2.0,1.0,1.0,460.0,360000,6450000.0,5.5813953488372094
kurla,0,30000,500.0,1,1.0,1.0,0.0,400.0,360000,5000000.0,7.199999999999999
kurla,2,35000,700.0,1,2.0,2.0,1.0,625.0,420000,7000000.0,6.0
kurla,2,55000,800.0,0,2.0,3.0,1.0,700.0,660000,8000000.0,8.25
kurla,0,25000,680.0,2,1.0,1.0,2.0,487.0,300000,6800000.0,4.411764705882353
kurla,0,25000,690.0,2,1.0,1.0,2.0,485.0,300000,6900000.0,4.3478260869565215
kurla,0,25000,690.0,2,1.0,1.0,2.0,485.0,300000,6900000.0,4.3478260869565215
kurla,0,25000,690.0,2,1.0,1.0,2.0,485.0,300000,6900000.0,4.3478260869565215
kurla,2,45000,1303.0,1,2.0,2.0,1.0,790.0,540000,13030000.0,4.144282425172678
kurla,3,50000,1511.0,1,2.0,2.0,1.0,916.0,600000,15110000.0,3.9708802117802784
kurla,3,57500,1350.0,1,2.0,3.0,1.0,1000.0,690000,13500000.0,5.111111111111112
kurla,2,38000,950.0,1,2.0,2.0,1.0,588.0,456000,9500000.0,4.8
kurla,2,36000,700.0,1,2.0,1.0,1.0,500.0,432000,7000000.0,6.171428571428572
kurla,0,29000,500.0,1,1.0,1.0,1.0,400.0,348000,5000000.0,6.959999999999999
kurla,2,38000,600.0,1,2.0,1.0,1.0,500.0,456000,6000000.0,7.6
kurla,3,55000,1170.0,1,3.0,1.0,2.0,1170.0,660000,11700000.0,5.641025641025641
kurla,2,45000,800.0,1,2.0,1.0,1.0,750.0,540000,8000000.0,6.75
kurla,3,65000,1532.0,1,3.0,1.0,2.0,1123.0,780000,15320000.0,5.091383812010443
kurla,3,50000,800.0,1,3.0,1.0,1.0,763.0,600000,8000000.0,7.5
kurla,2,36000,800.0,2,2.0,3.0,1.0,650.0,432000,8000000.0,5.4
kurla,2,42000,900.0,1,2.0,1.0,1.0,715.0,504000,9000000.0,5.6000000000000005
kurla,3,49000,1250.0,1,3.0,1.0,1.0,1150.0,588000,12500000.0,4.704
kurla,3,49000,1250.0,1,3.0,1.0,1.0,1150.0,588000,12500000.0,4.704
kurla,2,42000,800.0,1,2.0,1.0,0.0,700.0,504000,8000000.0,6.3
kurla,2,41000,800.0,1,2.0,1.0,1.0,700.0,492000,8000000.0,6.15
kurla,2,45000,1200.0,1,2.0,1.0,1.0,770.0,540000,12000000.0,4.5
kurla,2,36700,700.0,1,2.0,1.0,1.0,550.0,440400,7000000.0,6.291428571428572
kurla,2,38900,700.0,1,2.0,1.0,1.0,600.0,466800,7000000.0,6.668571428571429
kurla,2,45000,800.0,1,2.0,1.0,1.0,650.0,540000,8000000.0,6.75
kurla,2,44000,800.0,1,2.0,1.0,1.0,650.0,528000,8000000.0,6.6000000000000005
kurla,2,39900,700.0,1,2.0,1.0,1.0,550.0,478800,7000000.0,6.84
kurla,2,34500,600.0,1,2.0,1.0,1.0,500.0,414000,6000000.0,6.9
kurla,2,34000,600.0,1,2.0,1.0,1.0,500.0,408000,6000000.0,6.800000000000001
kurla,2,36500,700.0,1,2.0,1.0,2.0,550.0,438000,7000000.0,6.257142857142857
kurla,2,36500,700.0,1,2.0,1.0,1.0,550.0,438000,7000000.0,6.257142857142857
kurla,2,39000,600.0,1,2.0,1.0,1.0,490.0,468000,6000000.0,7.8
kurla,2,40000,800.0,1,2.0,1.0,1.0,600.0,480000,8000000.0,6.0
kurla,2,46000,800.0,1,2.0,1.0,1.0,700.0,552000,8000000.0,6.9
kurla,2,39000,700.0,1,2.0,1.0,1.0,502.0,468000,7000000.0,6.685714285714285
kurla,2,36000,850.0,1,2.0,1.0,1.0,600.0,432000,8500000.0,5.08235294117647
kurla,2,42000,700.0,1,2.0,1.0,1.0,550.0,504000,7000000.0,7.199999999999999
kurla,2,42000,700.0,1,2.0,1.0,1.0,550.0,504000,7000000.0,7.199999999999999
kurla,2,38000,1250.0,1,2.0,2.0,2.0,800.0,456000,12500000.0,3.648
kurla,3,47000,1500.0,1,3.0,3.0,2.0,1200.0,564000,15000000.0,3.76
kurla,3,55000,1100.0,2,2.0,1.0,1.0,1000.0,660000,11000000.0,6.0
kurla,0,28900,600.0,2,1.0,1.0,2.0,450.0,346800,6000000.0,5.779999999999999
kurla,2,38000,900.0,2,2.0,1.0,1.0,700.0,456000,9000000.0,5.066666666666666
kurla,2,42000,700.0,2,2.0,1.0,1.0,600.0,504000,7000000.0,7.199999999999999
kurla,3,59000,1400.0,2,2.0,1.0,1.0,1200.0,708000,14000000.0,5.057142857142857
kurla,2,40000,600.0,2,2.0,1.0,1.0,500.0,480000,6000000.0,8.0
kurla,2,37000,800.0,2,2.0,1.0,1.0,600.0,444000,8000000.0,5.55
kurla,2,33000,950.0,2,2.0,1.0,1.0,650.0,396000,9500000.0,4.168421052631579
kurla,0,30000,500.0,1,2.0,2.0,0.0,390.0,360000,5000000.0,7.199999999999999
kurla,2,39900,1250.0,1,2.0,1.0,2.0,770.0,478800,12500000.0,3.8304
kurla,3,52000,1100.0,2,2.0,1.0,1.0,900.0,624000,11000000.0,5.672727272727273
kurla,3,50000,1200.0,1,2.0,1.0,1.0,1000.0,600000,12000000.0,5.0
kurla,3,58000,1400.0,2,2.0,1.0,1.0,1200.0,696000,14000000.0,4.971428571428572
kurla,2,40000,700.0,2,2.0,1.0,1.0,500.0,480000,7000000.0,6.857142857142858
kurla,3,55000,1200.0,1,2.0,1.0,1.0,1000.0,660000,12000000.0,5.5
kurla,2,33000,890.0,2,2.0,2.0,2.0,660.0,396000,8900000.0,4.449438202247191
kurla,2,33000,890.0,2,2.0,2.0,2.0,660.0,396000,8900000.0,4.449438202247191
kurla,2,34000,900.0,2,2.0,2.0,2.0,670.0,408000,9000000.0,4.533333333333333
kurla,2,35000,910.0,2,2.0,2.0,2.0,680.0,420000,9100000.0,4.615384615384616
kurla,2,35000,910.0,2,2.0,2.0,2.0,680.0,420000,9100000.0,4.615384615384616
kurla,2,32000,750.0,2,2.0,2.0,2.0,650.0,384000,7500000.0,5.12
kurla,2,32000,750.0,2,2.0,2.0,2.0,650.0,384000,7500000.0,5.12
kurla,2,33000,760.0,2,2.0,2.0,2.0,660.0,396000,7600000.0,5.2105263157894735
kurla,2,33000,760.0,2,2.0,2.0,2.0,660.0,396000,7600000.0,5.2105263157894735
kurla,2,33000,760.0,2,2.0,2.0,2.0,660.0,396000,7600000.0,5.2105263157894735
kurla,2,34000,770.0,2,2.0,2.0,2.0,670.0,408000,7700000.0,5.298701298701299
kurla,2,32000,750.0,2,2.0,2.0,2.0,650.0,384000,7500000.0,5.12
kurla,2,32000,750.0,2,2.0,2.0,2.0,650.0,384000,7500000.0,5.12
kurla,2,32000,750.0,2,2.0,2.0,2.0,650.0,384000,7500000.0,5.12
kurla,2,33000,760.0,2,2.0,2.0,2.0,660.0,396000,7600000.0,5.2105263157894735
kurla,2,34000,770.0,2,2.0,2.0,2.0,670.0,408000,7700000.0,5.298701298701299
kurla,2,34000,770.0,2,2.0,2.0,2.0,670.0,408000,7700000.0,5.298701298701299
kurla,2,34000,770.0,2,2.0,2.0,2.0,670.0,408000,7700000.0,5.298701298701299
kurla,2,35000,950.0,2,2.0,1.0,1.0,703.0,420000,9500000.0,4.421052631578947
kurla,2,38000,1040.0,2,2.0,2.0,2.0,750.0,456000,10400000.0,4.384615384615385
kurla,2,40000,1040.0,1,2.0,2.0,2.0,750.0,480000,10400000.0,4.615384615384616
kurla,2,40000,1040.0,1,2.0,2.0,2.0,750.0,480000,10400000.0,4.615384615384616
kurla,2,41000,1050.0,1,2.0,2.0,2.0,752.0,492000,10500000.0,4.685714285714285
kurla,2,41000,1060.0,1,2.0,2.0,2.0,753.0,492000,10600000.0,4.641509433962264
kurla,2,38000,1040.0,2,2.0,2.0,2.0,750.0,456000,10400000.0,4.384615384615385
kurla,2,39000,1050.0,2,2.0,2.0,2.0,751.0,468000,10500000.0,4.457142857142857
kurla,2,39000,1050.0,2,2.0,2.0,2.0,751.0,468000,10500000.0,4.457142857142857
kurla,2,40000,1060.0,2,2.0,2.0,2.0,753.0,480000,10600000.0,4.528301886792453
kurla,2,40000,1040.0,1,2.0,2.0,2.0,750.0,480000,10400000.0,4.615384615384616
kurla,2,40000,1050.0,1,2.0,2.0,2.0,752.0,480000,10500000.0,4.571428571428571
kurla,2,41000,1050.0,1,2.0,2.0,2.0,752.0,492000,10500000.0,4.685714285714285
kurla,2,35000,890.0,2,2.0,2.0,2.0,660.0,420000,8900000.0,4.719101123595506
kurla,2,35000,800.0,2,2.0,2.0,2.0,660.0,420000,8000000.0,5.25
kurla,2,35000,800.0,2,2.0,2.0,2.0,660.0,420000,8000000.0,5.25
kurla,2,36000,900.0,2,2.0,2.0,2.0,650.0,432000,9000000.0,4.8
kurla,2,36000,900.0,2,2.0,2.0,2.0,650.0,432000,9000000.0,4.8
kurla,2,36000,890.0,2,2.0,2.0,2.0,620.0,432000,8900000.0,4.853932584269663
kurla,2,36000,950.0,1,2.0,2.0,2.0,710.0,432000,9500000.0,4.547368421052632
kurla,2,36000,950.0,1,2.0,2.0,2.0,710.0,432000,9500000.0,4.547368421052632
kurla,2,37000,960.0,1,2.0,2.0,2.0,720.0,444000,9600000.0,4.625
kurla,2,37000,960.0,1,2.0,2.0,2.0,720.0,444000,9600000.0,4.625
kurla,2,36000,950.0,1,2.0,2.0,2.0,710.0,432000,9500000.0,4.547368421052632
kurla,2,37000,960.0,1,2.0,2.0,2.0,720.0,444000,9600000.0,4.625
kurla,2,33000,890.0,2,2.0,2.0,2.0,660.0,396000,8900000.0,4.449438202247191
kurla,2,39000,1050.0,2,2.0,2.0,2.0,750.0,468000,10500000.0,4.457142857142857
kurla,2,40000,1060.0,2,2.0,2.0,2.0,751.0,480000,10600000.0,4.528301886792453
kurla,2,38000,1040.0,2,2.0,2.0,2.0,750.0,456000,10400000.0,4.384615384615385
kurla,2,38000,1040.0,2,2.0,2.0,2.0,780.0,456000,10400000.0,4.384615384615385
kurla,2,39000,1050.0,2,2.0,2.0,2.0,750.0,468000,10500000.0,4.457142857142857
kurla,2,34000,860.0,2,2.0,2.0,2.0,660.0,408000,8600000.0,4.744186046511628
kurla,2,35000,900.0,2,2.0,2.0,2.0,670.0,420000,9000000.0,4.666666666666667
kurla,3,51000,1340.0,0,3.0,3.0,2.0,1080.0,612000,13400000.0,4.567164179104478
kurla,3,52000,1350.0,0,3.0,3.0,2.0,1100.0,624000,13500000.0,4.622222222222222
kurla,3,52000,1350.0,0,3.0,3.0,2.0,1100.0,624000,13500000.0,4.622222222222222
kurla,2,33000,890.0,2,2.0,2.0,2.0,660.0,396000,8900000.0,4.449438202247191
kurla,2,33000,890.0,2,2.0,2.0,2.0,660.0,396000,8900000.0,4.449438202247191
kurla,2,34000,900.0,2,2.0,2.0,2.0,670.0,408000,9000000.0,4.533333333333333
kurla,3,50000,1300.0,0,3.0,3.0,2.0,1040.0,600000,13000000.0,4.615384615384616
kurla,2,44000,1130.0,1,2.0,2.0,2.0,697.0,528000,11300000.0,4.672566371681416
kurla,2,44000,1130.0,1,2.0,2.0,2.0,697.0,528000,11300000.0,4.672566371681416
kurla,2,38000,1030.0,2,2.0,2.0,1.0,715.0,456000,10300000.0,4.427184466019417
kurla,2,43000,1120.0,1,2.0,2.0,2.0,690.0,516000,11200000.0,4.607142857142857
kurla,2,43000,1120.0,1,2.0,2.0,2.0,690.0,516000,11200000.0,4.607142857142857
kurla,2,43000,1120.0,1,2.0,2.0,2.0,697.0,516000,11200000.0,4.607142857142857
kurla,2,44000,1130.0,1,2.0,2.0,2.0,700.0,528000,11300000.0,4.672566371681416
kurla,2,43000,1120.0,1,2.0,2.0,2.0,700.0,516000,11200000.0,4.607142857142857
kurla,2,43000,1130.0,1,2.0,2.0,2.0,690.0,516000,11300000.0,4.566371681415929
kurla,2,43000,1130.0,1,2.0,2.0,2.0,690.0,516000,11300000.0,4.566371681415929
kurla,2,44000,1120.0,1,2.0,2.0,2.0,697.0,528000,11200000.0,4.714285714285714
kurla,3,56000,1210.0,0,3.0,3.0,2.0,990.0,672000,12100000.0,5.553719008264463
kurla,0,25000,625.0,2,1.0,1.0,2.0,425.0,300000,6250000.0,4.8
kurla,0,28000,650.0,2,1.0,1.0,2.0,450.0,336000,6500000.0,5.169230769230769
kurla,2,42000,1480.0,2,2.0,2.0,2.0,714.0,504000,14800000.0,3.4054054054054053
kurla,3,49000,1400.0,2,2.0,2.0,2.0,980.0,588000,14000000.0,4.2
kurla,3,50000,1440.0,0,3.0,3.0,2.0,990.0,600000,14400000.0,4.166666666666666
kurla,2,43000,1180.0,1,2.0,2.0,2.0,780.0,516000,11800000.0,4.372881355932203
kurla,2,45000,1180.0,1,2.0,2.0,2.0,760.0,540000,11800000.0,4.576271186440678
kurla,0,25000,625.0,2,1.0,1.0,2.0,425.0,300000,6250000.0,4.8
kurla,2,43000,1280.0,2,2.0,2.0,2.0,714.0,516000,12800000.0,4.03125
kurla,2,44000,1300.0,2,2.0,2.0,2.0,716.0,528000,13000000.0,4.061538461538461
kurla,2,44000,1300.0,2,2.0,2.0,2.0,716.0,528000,13000000.0,4.061538461538461
kurla,3,48000,1400.0,0,3.0,3.0,2.0,980.0,576000,14000000.0,4.114285714285714
kurla,3,48000,1400.0,0,3.0,3.0,2.0,980.0,576000,14000000.0,4.114285714285714
kurla,2,44000,1180.0,1,2.0,2.0,2.0,790.0,528000,11800000.0,4.474576271186441
kurla,0,29000,600.0,0,1.0,1.0,2.0,400.0,348000,6000000.0,5.800000000000001
kurla,0,30000,610.0,0,1.0,1.0,2.0,410.0,360000,6100000.0,5.901639344262295
kurla,0,31000,615.0,0,1.0,1.0,2.0,415.0,372000,6150000.0,6.048780487804878
kurla,2,36000,950.0,2,2.0,2.0,2.0,690.0,432000,9500000.0,4.547368421052632
kurla,2,38000,970.0,1,2.0,2.0,2.0,751.0,456000,9700000.0,4.701030927835052
kurla,0,30000,610.0,0,1.0,1.0,2.0,410.0,360000,6100000.0,5.901639344262295
kurla,2,36000,860.0,0,2.0,2.0,2.0,630.0,432000,8600000.0,5.023255813953488
kurla,0,37000,870.0,0,1.0,1.0,2.0,750.0,444000,8700000.0,5.103448275862069
kurla,2,35000,930.0,2,2.0,2.0,2.0,670.0,420000,9300000.0,4.516129032258064
kurla,2,35000,940.0,2,2.0,2.0,2.0,680.0,420000,9400000.0,4.468085106382979
kurla,2,36000,960.0,2,2.0,2.0,2.0,697.0,432000,9600000.0,4.5
kurla,2,36000,910.0,2,2.0,2.0,2.0,680.0,432000,9100000.0,4.747252747252747
kurla,2,36000,910.0,2,2.0,2.0,2.0,680.0,432000,9100000.0,4.747252747252747
kurla,0,25000,610.0,2,1.0,1.0,2.0,425.0,300000,6100000.0,4.918032786885246
kurla,0,26000,630.0,2,1.0,1.0,2.0,430.0,312000,6300000.0,4.9523809523809526
kurla,0,27000,630.0,2,1.0,1.0,2.0,440.0,324000,6300000.0,5.142857142857142
kurla,0,24000,600.0,2,1.0,1.0,2.0,400.0,288000,6000000.0,4.8
kurla,2,44000,1180.0,1,2.0,2.0,2.0,753.0,528000,11800000.0,4.474576271186441
kurla,2,32000,800.0,2,2.0,2.0,2.0,630.0,384000,8000000.0,4.8
kurla,2,32000,800.0,2,2.0,2.0,2.0,630.0,384000,8000000.0,4.8
kurla,2,33000,800.0,2,2.0,2.0,2.0,630.0,396000,8000000.0,4.95
kurla,2,34000,810.0,2,2.0,2.0,2.0,640.0,408000,8100000.0,5.037037037037037
kurla,2,35000,850.0,1,2.0,2.0,2.0,660.0,420000,8500000.0,4.941176470588235
kurla,2,42000,1180.0,1,2.0,2.0,2.0,750.0,504000,11800000.0,4.271186440677966
kurla,2,42000,1180.0,1,2.0,2.0,2.0,750.0,504000,11800000.0,4.271186440677966
kurla,2,43000,1180.0,1,2.0,2.0,2.0,751.0,516000,11800000.0,4.372881355932203
kurla,2,44000,1180.0,1,2.0,2.0,2.0,753.0,528000,11800000.0,4.474576271186441
kurla,2,40000,800.0,0,2.0,2.0,2.0,650.0,480000,8000000.0,6.0
kurla,2,41000,800.0,0,2.0,2.0,2.0,660.0,492000,8000000.0,6.15
kurla,2,33000,810.0,2,2.0,2.0,2.0,640.0,396000,8100000.0,4.888888888888889
kurla,2,34000,810.0,2,2.0,2.0,2.0,640.0,408000,8100000.0,5.037037037037037
kurla,2,35000,850.0,1,2.0,2.0,2.0,660.0,420000,8500000.0,4.941176470588235
kurla,2,37000,890.0,1,2.0,2.0,2.0,690.0,444000,8900000.0,4.98876404494382
kurla,0,25000,400.0,1,2.0,1.0,1.0,350.0,300000,4000000.0,7.5
kurla,0,35000,800.0,2,2.0,1.0,0.0,550.0,420000,8000000.0,5.25
kurla,2,45000,1300.0,2,2.0,3.0,1.0,800.0,540000,13000000.0,4.153846153846154
kurla,3,65000,1450.0,2,3.0,3.0,2.0,1000.0,780000,14500000.0,5.379310344827586
kurla,2,50000,889.0,0,2.0,3.0,1.0,657.0,600000,8890000.0,6.749156355455568
kurla,3,60000,1512.0,1,3.0,3.0,1.0,1080.0,720000,15120000.0,4.761904761904762
kurla,2,45000,982.0,1,2.0,3.0,1.0,727.0,540000,9820000.0,5.4989816700611
kurla,3,48000,1190.0,2,2.0,1.0,1.0,916.0,576000,11900000.0,4.840336134453781
kurla,3,48000,1190.0,2,2.0,1.0,1.0,916.0,576000,11900000.0,4.840336134453781
kurla,2,42000,1200.0,1,2.0,1.0,1.0,790.0,504000,12000000.0,4.2
kurla,3,48000,1105.0,2,2.0,1.0,1.0,916.0,576000,11050000.0,5.212669683257919
kurla,3,56000,1560.0,1,3.0,1.0,2.0,1165.0,672000,15600000.0,4.307692307692308
kurla,0,27000,715.0,1,2.0,1.0,1.0,475.0,324000,7150000.0,4.531468531468532
kurla,2,50000,889.0,0,2.0,3.0,1.0,657.0,600000,8890000.0,6.749156355455568
kurla,3,58000,1500.0,1,3.0,1.0,2.0,1165.0,696000,15000000.0,4.64
kurla,2,42000,980.0,2,2.0,1.0,1.0,790.0,504000,9800000.0,5.142857142857142
kurla,0,28000,700.0,2,2.0,1.0,0.0,450.0,336000,7000000.0,4.8
kurla,0,29000,720.0,2,2.0,1.0,0.0,420.0,348000,7200000.0,4.833333333333333
kurla,0,31000,750.0,2,2.0,1.0,0.0,450.0,372000,7500000.0,4.96
kurla,0,30000,750.0,2,2.0,1.0,0.0,450.0,360000,7500000.0,4.8
kurla,0,25000,500.0,2,1.0,1.0,0.0,323.0,300000,5000000.0,6.0
kurla,3,61000,1560.0,1,3.0,1.0,2.0,1165.0,732000,15600000.0,4.6923076923076925
kurla,2,40000,833.0,1,2.0,3.0,1.0,727.0,480000,8330000.0,5.762304921968788
kurla,3,60000,1574.0,1,3.0,4.0,2.0,1086.0,720000,15740000.0,4.5743329097839895
kurla,3,60000,1680.0,1,3.0,1.0,2.0,1165.0,720000,16800000.0,4.285714285714286
kurla,3,55000,1560.0,1,3.0,1.0,2.0,1165.0,660000,15600000.0,4.230769230769231
kurla,3,55000,1350.0,1,3.0,1.0,1.0,980.0,660000,13500000.0,4.888888888888889
kurla,3,65000,1300.0,1,3.0,1.0,1.0,980.0,780000,13000000.0,6.0
